Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
3403,29599,species,蓝额红尾鸲,Phoenicurus frontalis,3,姜家寨 (Jiangjiazhai),CN-53,19 Jan 2025,L13838727,S209925999,,1
3404,24797,species,灰喉柳莺,Phylloscopus maculipennis,3,姜家寨 (Jiangjiazhai),CN-53,19 Jan 2025,L13838727,S209925999,,1
3405,22225,species,黄颊山雀,Machlolophus spilonotus,1,姜家寨 (Jiangjiazhai),CN-53,19 Jan 2025,L13838727,S209925999,,1
3406,21084,species,灰背伯劳,Lanius tephronotus,2,姜家寨 (Jiangjiazhai),CN-53,19 Jan 2025,L13838727,S209925999,,1
3407,1906,species,点斑林鸽,Columba hodgsonii,2,姜家寨 (Jiangjiazhai),CN-53,19 Jan 2025,L13838727,S209925999,,1
3408,6499,species,遗鸥,Ichthyaetus relictus,2,崇明东滩鸟类自然保护区 (Chongming Dongtan NNR),CN-31,19 Jan 2025,L2080562,S209890210,,1
3409,8976,species,褐渔鸮,Ketupa zeylonensis,1,姜家寨 (Jiangjiazhai),CN-53,18 Jan 2025,L13838727,S210002830,,1
3410,5713,species,蓑羽鹤,Grus virgo,1,011825 Crane Field,CN-36,18 Jan 2025,L39507060,S209694441,,1
3411,29888,species,Cedar Waxwing,Bombycilla cedrorum,40,U District,US-WA,18 Jan 2025,L39533360,S209838936,,1
3412,28633,species,旅鸫,Turdus migratorius,1,U District,US-WA,18 Jan 2025,L39533360,S209838936,,1
3413,24569,species,栗耳短脚鹎,Hypsipetes amaurotis,4,제주--탑동광장(Jeju--Tapdong Plaza),KR-49,18 Jan 2025,L14837240,S209691575,,1
3414,21042,species,牛头伯劳,Lanius bucephalus,1,제주--탑동광장(Jeju--Tapdong Plaza),KR-49,18 Jan 2025,L14837240,S209691575,,1
3415,32279,species,林岭雀,Leucosticte nemoricola,1,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",CN-63,18 Jan 2025,L22050022,S209834982,,1
3416,31657,species,棕颈雪雀,Pyrgilauda ruficollis,1,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",CN-63,18 Jan 2025,L22050022,S209834982,,1
3417,21465,species,青藏喜鹊,Pica bottanensis,1,"关塘村, 海南藏族自治州 CN-青海省 35.98347, 100.84121",CN-63,18 Jan 2025,L22050022,S209834982,,1
3418,29508,species,锈胸蓝姬鹟,Ficedula erithacus,2,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3419,28509,species,黑胸鸫,Turdus dissimilis,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3420,26994,species,栗臀䴓,Sitta nagaensis,5,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3421,26584,species,火尾希鹛,Minla ignotincta,30,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3422,26571,species,银耳相思鸟,Leiothrix argentauris,15,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3423,26538,species,蓝翅希鹛,Actinodura cyanouroptera,30,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3424,26517,species,黑头奇鹛,Heterophasia desgodinsi,35,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3425,26510,species,丽色奇鹛,Heterophasia pulchella,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3426,25618,species,红胁绣眼鸟,Zosterops erythropleurus,30,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3427,25529,species,黄颈凤鹛,Yuhina flavicollis,50,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3428,24800,species,橙斑翅柳莺,Phylloscopus pulcher,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3429,24655,species,凤头雀嘴鹎,Spizixos canifrons,5,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3430,24512,species,灰短脚鹎,Hemixos flavala,10,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3431,21909,species,黄腹扇尾鹟,Chelidorhynx hypoxanthus,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3432,19661,species,细嘴黄鹂,Oriolus tenuirostris,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3433,11318,species,棕腹啄木鸟,Dendrocopos hyperythrus,1,来凤山国家森林公园 (Laifengshan National Forest Park),CN-53,18 Jan 2025,L3591140,S209924371,,1
3434,8052,species,白肩雕,Aquila heliaca,1,吴城 (Wu Cheng),CN-36,18 Jan 2025,L2478432,S209681836,,1
3435,5705,species,白枕鹤,Antigone vipio,8,吴城 (Wu Cheng),CN-36,18 Jan 2025,L2478432,S209681836,,1
3436,31534,species,家麻雀,Passer domesticus,4,Hermitage of Braid LNR,GB-SCT,18 Jan 2025,L4936837,S290961753,,1
3437,26966,species,普通䴓,Sitta europaea,4,Hermitage of Braid LNR,GB-SCT,18 Jan 2025,L4936837,S290961753,,1
3438,1880,species,欧鸽,Columba oenas,2,Hermitage of Braid LNR,GB-SCT,18 Jan 2025,L4936837,S290961753,,1
3439,30522,species,蓝喉太阳鸟,Aethopyga gouldiae,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3440,29553,species,红喉姬鹟,Ficedula albicilla,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3442,29470,species,白尾蓝地鸲,Myiomela leucura,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3443,26793,species,黑喉噪鹛,Pterorhinus chinensis,5,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3444,23989,species,小鳞胸鹪鹛,Pnoepyga pusilla,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3445,10773,species,黑眉拟啄木鸟,Psilopogon faber,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3446,10721,species,大拟啄木鸟,Psilopogon virens,2,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3447,8690,species,领角鸮,Otus lettia,1,白云山 (Baiyun Mountain),CN-44,18 Jan 2025,L4347811,S209700097,,1
3449,21557,species,American Crow,Corvus brachyrhynchos,10,Elliott Bay Trail--Terminal 91,US-WA,18 Jan 2025,L3494695,S209838910,,1
3451,4814,species,Anna's Hummingbird,Calypte anna,2,Elliott Bay Trail--Terminal 91,US-WA,18 Jan 2025,L3494695,S209838910,,1
3452,32332,species,巨嘴沙雀,Rhodospiza obsoleta,1,龙羊峡 (Longyangxia),CN-63,18 Jan 2025,L15806042,S209834980,,1
3453,1458,species,斑翅山鹑,Perdix dauurica,1,龙羊峡 (Longyangxia),CN-63,18 Jan 2025,L15806042,S209834980,,1
3454,24979,species,华南冠纹柳莺,Phylloscopus goodsoni,2,天竺山森林公园 (Tianzhu Mountain Forest Park),CN-35,18 Jan 2025,L14288251,S209682231,,1
3455,23780,species,斑背大尾莺,Helopsaltes pryeri,1,浮雪亭,CN-36,18 Jan 2025,L39502000,S209672387,,1
3456,7766,species,草鹭,Ardea purpurea,1,马銮湾--中心地铁站周边 (Maluan Bay--Central Metro Station),CN-35,18 Jan 2025,L31754406,S209671837,,1
3457,32336,species,欧金翅雀,Chloris chloris,10,Falsterbonäset--Nabben,SE-M,17 Jan 2025,L4947936,S209606403,,1
3458,21578,species,冠小嘴乌鸦,Corvus cornix,2,Falsterbonäset--Nabben,SE-M,17 Jan 2025,L4947936,S209606403,,1
3459,8342,species,Red Kite,Milvus milvus,1,"247 93, Flyinge SE-Skåne County 55.74058, 13.37814",SE-M,17 Jan 2025,L39483397,S209582223,,1
3460,322,species,白颊黑雁,Branta leucopsis,1,"247 93, Flyinge SE-Skåne County 55.74058, 13.37814",SE-M,17 Jan 2025,L39483397,S209582223,,1
3461,32355,species,黑头金翅雀,Chloris ambigua,5,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3462,31707,species,黄头鹡鸰,Motacilla citreola,8,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3463,29463,species,红喉歌鸲,Calliope calliope,1,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3464,25647,species,灰腹绣眼鸟,Zosterops palpebrosus,10,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3465,25510,species,灰喉鸦雀,Suthora alphonsiana,8,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3466,22170,species,绿背山雀,Parus monticolus,3,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3467,20278,species,白喉扇尾鹟,Rhipidura albicollis,1,宝丰湿地公园一期,CN-53,17 Jan 2025,L39482884,S209603863,,1
3468,32463,species,黄嘴朱顶雀,Linaria flavirostris,1,龙羊峡 (Longyangxia),CN-63,17 Jan 2025,L15806042,S209594026,,1
3469,32177,species,沙色朱雀,Carpodacus stoliczkae,1,龙羊峡 (Longyangxia),CN-63,17 Jan 2025,L15806042,S209594026,,1
3470,31504,species,褐岩鹨,Prunella fulvescens,1,龙羊峡 (Longyangxia),CN-63,17 Jan 2025,L15806042,S209594026,,1
3471,22710,species,角百灵,Eremophila alpestris,1,龙羊峡 (Longyangxia),CN-63,17 Jan 2025,L15806042,S209594026,,1
3472,1790,species,大石鸡,Alectoris magna,1,龙羊峡 (Longyangxia),CN-63,17 Jan 2025,L15806042,S209594026,,1
3473,24057,species,淡色沙燕,Riparia diluta,2,九龙国家湿地公园 (Jiulong National Wetland Park),CN-33,16 Jan 2025,L7784908,S210156936,,1
3474,32091,species,锡嘴雀,Coccothraustes coccothraustes,2,Qingfenghua Jingyuan,CN-11,16 Jan 2025,L39479611,S209564672,,1
3476,25526,species,栗颈凤鹛,Staphida torqueola,2,华中科技大学 (Huazhong University of Science and Technology),CN-42,14 Jan 2025,L5420922,S209598222,,1
3477,25123,species,棕脸鹟莺,Abroscopus albogularis,3,华中科技大学 (Huazhong University of Science and Technology),CN-42,14 Jan 2025,L5420922,S209598222,,1
3478,29891,species,小太平鸟,Bombycilla japonica,8,明孝陵 (The Xiaoling Tomb),CN-32,14 Jan 2025,L37874949,S209215865,,1
3479,29059,species,棕腹大仙鹟,Niltava davidi,1,明孝陵 (The Xiaoling Tomb),CN-32,14 Jan 2025,L37874949,S209215865,,1
3481,26720,species,小黑领噪鹛,Garrulax monileger,2,明孝陵 (The Xiaoling Tomb),CN-32,14 Jan 2025,L37874949,S209215865,,1
3482,6927,species,红喉潜鸟,Gavia stellata,1,涨渡湖 (Zhangdu Lake),CN-42,13 Jan 2025,L39484764,S209593824,,1
3483,6477,species,棕头鸥,Chroicocephalus brunnicephalus,1,涨渡湖 (Zhangdu Lake),CN-42,13 Jan 2025,L39484764,S209593824,,1
3484,31498,species,棕眉山岩鹨,Prunella montanella,36,灵山风景名胜区 (Lingshan Scenic Area),CN-11,13 Jan 2025,L2064869,S209220186,,1
3486,21490,species,星鸦 (南星鸦),Nucifraga hemispila,2,灵山风景名胜区 (Lingshan Scenic Area),CN-11,13 Jan 2025,L2064869,S209220186,,1
3488,265,species,斑头雁,Anser indicus,2,府河湿地 (Fu River Wetlands),CN-42,13 Jan 2025,L12840829,S209593845,,1
3490,7641,species,岩鹭,Egretta sacra,1,马尾沙滩,CN-44,12 Jan 2025,L40724943,S215989913,,1
3492,22666,species,凤头百灵,Galerida cristata,3,桑园 (Sang Yuan),CN-13,12 Jan 2025,L8182150,S209216881,,1
3493,6449,species,三趾鸥,Rissa tridactyla,1,涨渡湖湿地,CN-42,12 Jan 2025,L19181001,S209210987,,1
3494,6498,species,渔鸥,Ichthyaetus ichthyaetus,1,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),CN-32,12 Jan 2025,L9155195,S275037707,,1
3495,6177,species,流苏鹬,Calidris pugnax,1,汉南五湖 (Hannan Wuhu),CN-42,12 Jan 2025,L39485145,S209593885,,1
3496,6061,species,长嘴半蹼鹬 (长嘴鹬),Limnodromus scolopaceus,1,汉南五湖 (Hannan Wuhu),CN-42,12 Jan 2025,L39485145,S209593885,,1
3498,7406,species,暗绿背鸬鹚,Phalacrocorax capillatus,10,前三岛海域 (The Three-island Waters),CN-37,12 Jan 2025,L8468286,S208958436,,1
3499,6928,species,黑喉潜鸟,Gavia arctica,3,前三岛海域 (The Three-island Waters),CN-37,12 Jan 2025,L8468286,S208958436,,1
3500,32798,species,红颈苇鹀,Emberiza yessoensis,1,"余杭南湖 (South Lake, Yuhang)",CN-33,12 Jan 2025,L2330993,S209107997,,1
3501,31856,species,粉红胸鹨,Anthus roseatus,2,"余杭南湖 (South Lake, Yuhang)",CN-33,12 Jan 2025,L2330993,S209107997,,1
3502,11003,species,蚁䴕,Jynx torquilla,1,"余杭南湖 (South Lake, Yuhang)",CN-33,12 Jan 2025,L2330993,S209107997,,1
3503,1616,species,灰胸竹鸡,Bambusicola thoracicus,1,"余杭南湖 (South Lake, Yuhang)",CN-33,12 Jan 2025,L2330993,S209107997,,1
3504,29379,species,日本歌鸲,Larvivora akahige,2,011125 JARO,CN-33,11 Jan 2025,L39327897,S209108023,,1
3505,25447,species,灰头鸦雀,Paradoxornis gularis,5,011125 JARO,CN-33,11 Jan 2025,L39327897,S209108023,,1
3506,32193,species,长尾雀,Carpodacus sibiricus,6,群力外滩生态湿地 (Qunli Riverside Wetlands),CN-23,11 Jan 2025,L35421824,S210151338,,1
3507,26856,species,戴菊,Regulus regulus,3,群力外滩生态湿地 (Qunli Riverside Wetlands),CN-23,11 Jan 2025,L35421824,S210151338,,1
3508,28586,species,白眉鸫,Turdus obscurus,1,明孝陵 (The Xiaoling Tomb),CN-32,11 Jan 2025,L37874949,S209100109,,1
3509,9065,species,斑头鸺鹠,Glaucidium cuculoides,,升金湖 (Shengjin Lake),CN-34,11 Jan 2025,L5765754,S210156940,,1
3510,5696,species,白鹤,Leucogeranus leucogeranus,,升金湖 (Shengjin Lake),CN-34,11 Jan 2025,L5765754,S210156940,,1
3511,299,species,小白额雁,Anser erythropus,,升金湖 (Shengjin Lake),CN-34,11 Jan 2025,L5765754,S210156940,,1
3512,6562,species,大黑背鸥,Larus marinus,2,Port Seton Shore,GB-SCT,10 Jan 2025,L8465564,S290961754,,1
3513,5831,species,剑鸻,Charadrius hiaticula,1,Port Seton Shore,GB-SCT,10 Jan 2025,L8465564,S290961754,,1
3514,6866,species,角䴙䴘,Podiceps auritus,1,Musselburgh--Morrison's Haven,GB-SCT,10 Jan 2025,L8465415,S290961464,,1
3515,741,species,长尾鸭,Clangula hyemalis,15,Musselburgh--Morrison's Haven,GB-SCT,10 Jan 2025,L8465415,S290961464,,1
3516,715,species,Common Eider,Somateria mollissima,2,Musselburgh--Morrison's Haven,GB-SCT,10 Jan 2025,L8465415,S290961464,,1
3517,10089,species,蓝翡翠,Halcyon pileata,1,东简镇 (Dongjian Town),CN-44,10 Jan 2025,L39324589,S210157745,,1
3518,5960,species,白脸鸻,Anarhynchus dealbatus,1,东简镇 (Dongjian Town),CN-44,10 Jan 2025,L39324589,S210157745,,1
3519,29652,species,蓝矶鸫,Monticola solitarius,1,Qingdao Polar Ocean World（青岛极地海洋世界）,CN-37,10 Jan 2025,L28957516,S208679480,,1
3523,6748,species,普通燕鸥,Sterna hirundo,10,排沙沙岛 (Paisha Sandbar),CN-44,10 Jan 2025,L4206182,S216382788,,1
3524,6710,species,鸥嘴噪鸥,Gelochelidon nilotica,5,排沙沙岛 (Paisha Sandbar),CN-44,10 Jan 2025,L4206182,S216382788,,1
3528,6133,species,灰尾漂鹬,Tringa brevipes,3,排沙沙岛 (Paisha Sandbar),CN-44,10 Jan 2025,L4206182,S216382788,,1
3529,3707,species,林夜鹰,Caprimulgus affinis,1,东海岛 (Donghaidao Island),CN-44,09 Jan 2025,L39324510,S208789479,,1
3530,29638,species,白喉矶鸫,Monticola gularis,2,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3532,24937,species,淡脚柳莺,Phylloscopus tenellipes,4,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3533,24932,species,双斑绿柳莺,Phylloscopus plumbeitarsus,2,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3534,21924,species,方尾鹟,Culicicapa ceylonensis,3,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3535,20479,species,发冠卷尾,Dicrurus hottentottus,8,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3536,18842,species,暗灰鹃鵙,Lalage melaschistos,1,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3537,3186,species,绿嘴地鹃,Phaenicophaeus tristis,3,足荣古树公园 (Zurong Forest Park),CN-44,09 Jan 2025,L39324500,S208789475,,1
3538,26404,species,灰眶雀鹛,Alcippe davidi,4,西安植物园 (Xi'an Botanical Garden),CN-61,09 Jan 2025,L9194221,S210156942,,1
3539,673,species,环颈潜鸭,Aythya collaris,1,010925 RNDU,CN-32,09 Jan 2025,L39282889,S208571202,,1
3540,32251,species,红腹灰雀,Pyrrhula pyrrhula,5,Royal Botanic Garden,GB-SCT,09 Jan 2025,L1175677,S290961352,,1
3543,5721,species,白头鹤,Grus monacha,2,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),CN-32,09 Jan 2025,L9155195,S208571194,,1
3544,5715,species,丹顶鹤,Grus japonensis,60,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),CN-32,09 Jan 2025,L9155195,S208571194,,1
3545,384,species,小天鹅,Cygnus columbianus,13,盐城湿地珍禽国家级自然保护区 (Yancheng Wetland NNR),CN-32,09 Jan 2025,L9155195,S208571194,,1
3547,8528,species,毛脚鵟,Buteo lagopus,2,北大港水库 (Beidagang Reservoir),CN-12,09 Jan 2025,L32413954,S208567728,,1
3550,6184,species,青脚滨鹬,Calidris temminckii,2,北海仔南,CN-44,09 Jan 2025,L39281374,S208561797,,1
3551,32594,species,黄雀,Spinus spinus,1,南京中山植物园 (Nanjing Botanical Garden),CN-32,09 Jan 2025,L1790919,S209100146,,1
3555,28511,species,乌灰鸫,Turdus cardis,1,石湖景区 (Shihu Lake Scenic Area),CN-32,08 Jan 2025,L17505520,S208477871,,1
3556,31876,species,European Rock Pipit,Anthus petrosus,1,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3557,29673,species,欧黑喉石䳭,Saxicola rubicola,1,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3558,27813,species,紫翅椋鸟,Sturnus vulgaris,20,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3559,5786,species,蛎鹬,Haematopus ostralegus,20,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3560,770,species,红胸秋沙鸭,Mergus serrator,2,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3561,729,species,丝绒海番鸭,Melanitta fusca,1,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3562,377,species,疣鼻天鹅,Cygnus olor,7,Musselburgh (General),GB-SCT,08 Jan 2025,L1175673,S290961359,,1
3563,6792,species,大凤头燕鸥,Thalasseus bergii,1,沟口滩涂 (Goukou Mudflats),CN-44,08 Jan 2025,L4117278,S208491486,,1
3564,27845,species,灰背椋鸟,Sturnia sinensis,8,和安镇湿地 (He'an Wetlands),CN-44,08 Jan 2025,L39324476,S210157776,,1
3565,20434,species,黑卷尾,Dicrurus macrocercus,10,和安镇湿地 (He'an Wetlands),CN-44,08 Jan 2025,L39324476,S210157776,,1
3566,10076,species,白胸翡翠,Halcyon smyrnensis,3,和安镇湿地 (He'an Wetlands),CN-44,08 Jan 2025,L39324476,S210157776,,1
3567,7586,species,黄苇鳽,Botaurus sinensis,1,和安镇湿地 (He'an Wetlands),CN-44,08 Jan 2025,L39324476,S210157776,,1
3568,6720,species,须浮鸥,Chlidonias hybrida,50,和安镇湿地 (He'an Wetlands),CN-44,08 Jan 2025,L39324476,S210157776,,1
3569,7832,species,鹗,Pandion haliaetus,2,七星礁 (Qixingjiao),CN-35,07 Jan 2025,L21981661,S208381349,,1
3570,6146,species,小青脚鹬,Tringa guttifer,1,七星礁 (Qixingjiao),CN-35,07 Jan 2025,L21981661,S208381349,,1
3571,6024,species,大杓鹬,Numenius madagascariensis,1,七星礁 (Qixingjiao),CN-35,07 Jan 2025,L21981661,S208381349,,1
3572,342,species,加拿大黑雁,Branta canadensis,8,Lake Betz,US-NC,07 Jan 2025,L1471163,S208428891,,1
3573,267,species,雪雁,Anser caerulescens,1,Lake Betz,US-NC,07 Jan 2025,L1471163,S208428891,,1
3574,31076,species,斑文鸟,Lonchura punctulata,4,新济州,CN-32,07 Jan 2025,L39241016,S208355124,,1
3575,6166,species,红腹滨鹬,Calidris canutus,10,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3576,6165,species,大滨鹬,Calidris tenuirostris,100,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3577,6124,species,翘嘴鹬,Xenus cinereus,20,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3578,6042,species,黑尾塍鹬,Limosa limosa,3,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3579,6033,species,斑尾塍鹬,Limosa lapponica,30,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3583,5911,species,青藏沙鸻,Anarhynchus atrifrons,,散头咀 (Santouzui Beach),CN-44,07 Jan 2025,L4112725,S215970898,,1
3584,6539,species,美洲银鸥,Larus smithsonianus,4,John F Kennedy International Airport (JFK),US-NY,07 Jan 2025,L1051393,S208571842,,1
3585,7726,species,牛背鹭,Ardea coromanda,1,北寮湾红树林公园 (Beiliao Bay Mangrove Park),CN-44,06 Jan 2025,L39324456,S223658584,,1
3586,6138,species,红脚鹬,Tringa totanus,2,北寮湾红树林公园 (Beiliao Bay Mangrove Park),CN-44,06 Jan 2025,L39324456,S223658584,,1
3588,281,species,鸿雁,Anser cygnoides,1,玉渊潭公园 (Yuyuantan Park),CN-11,06 Jan 2025,L3682279,S208240429,,1
3589,32216,species,白眉朱雀,Carpodacus dubius,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3590,32183,species,拟大朱雀,Carpodacus rubicilloides,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3591,32160,species,红眉朱雀 (喜山红眉朱雀),Carpodacus pulcherrimus,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3592,32076,species,白斑翅拟蜡嘴雀,Mycerobas carnipes,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3593,31660,species,棕背雪雀,Pyrgilauda blanfordi,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3594,31653,species,白腰雪雀,Onychostruthus taczanowskii,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3595,31491,species,鸲岩鹨,Prunella rubeculoides,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
3596,29614,species,红腹红尾鸲,Phoenicurus erythrogastrus,1,"青林乡, 西宁市 CN-青海省 (37.1930,101.2728)",CN-63,06 Jan 2025,L39218637,S209215519,,1
